,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,128.0,32.0,222.0,25.0,52.0,26.0,127.0,0.0,265.0,82.0,25.0,6.0
layer_1,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,8.0,0.0,0.0,98.0
layer_2,40.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
layer_3,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
layer_4,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,6.0
layer_5,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
layer_6,109.0,0.0,0.0,2.0,0.0,379.0,98.0,0.0,0.0,1.0,0.0,0.0
layer_7,42.0,0.0,7.0,0.0,43.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0
layer_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,11.0,2.0
layer_9,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_10,0.0,0.0,0.0,0.0,0.0,23.0,0.0,20.0,4.0,0.0,0.0,0.0
layer_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
