,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,32.0,5.0,45.0,11.0,15.0,5.0,48.0,3.0,60.0,14.0,13.0,4.0
layer_1,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,18.0
layer_2,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_3,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
layer_4,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0
layer_5,1.0,0.0,54.0,0.0,0.0,0.0,8.0,4.0,7.0,1.0,10.0,4.0
layer_6,17.0,0.0,0.0,2.0,0.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0
layer_7,27.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
layer_8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0
layer_9,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0
layer_10,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_11,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
