,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,383,0,12,0,0,0,0,0,0,0,0,176,0,0,0,5,0,0,0,0,0,81,0,36,17,120,4,20,0,0,0,0
layer_1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,13,0,4,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
layer_3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1
layer_4,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
layer_5,0,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,13,4,1,0,0,1,0,0,2,0,0,0,6,1,0
layer_6,0,2,0,0,2,0,0,2,1,0,3,24,0,23,0,1,1,0,3,0,25,0,0,0,0,4,0,0,0,2,1,0
layer_7,0,0,80,0,3,0,0,0,10,16,37,15,13,1,0,0,4,49,1,25,0,0,0,0,0,0,0,1,0,0,0,0
layer_8,0,0,0,0,1,2,0,0,0,0,0,1,0,5,2,3,1,4,1,6,0,3,21,0,3,0,0,0,5,7,0,23
layer_9,0,21,8,7,0,0,0,0,28,235,25,8,0,1,0,7,4,4,0,20,2,0,1,0,0,0,0,0,0,5,1,2
layer_10,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,1,96,0,7,42,41,6,37,2,4,2,19,0,1,0,49,0
layer_11,10,1,0,0,2,0,0,0,1,19,3,0,0,0,6,9,118,143,2,71,1,0,0,1,6,5,10,4,0,0,0,28
layer_12,21,0,0,16,2,0,0,0,0,1,0,0,0,0,0,78,1,28,56,14,0,0,0,22,28,9,42,6,13,0,6,2
layer_13,0,11,32,3,0,0,0,0,14,2,0,4,1,0,4,0,0,0,1,0,0,0,17,0,63,0,0,0,0,23,0,13
layer_14,1,0,0,0,0,2,1,1,66,7,36,65,6,20,5,0,1,0,0,2,0,0,0,0,1,1,7,0,0,1,0,0
layer_15,29,0,0,0,48,120,93,85,43,1,1,16,12,0,5,1,0,0,0,0,2,2,0,13,0,3,15,2,0,0,0,2
layer_16,0,0,0,0,13,0,0,0,1,4,2,2,10,5,33,4,1,17,12,0,0,0,35,0,0,10,0,3,1,29,0,12
layer_17,0,0,0,9,19,1,0,6,0,0,0,7,0,19,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,5,1
layer_18,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,3,0,0,1,0,0,0,0,0,1,32,10,1,0,0,0,0
layer_19,0,0,0,0,0,0,0,11,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
layer_20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,23,0,0
layer_21,10,0,10,0,3,0,0,0,0,16,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_22,0,0,0,0,0,0,0,0,1,0,13,0,0,0,1,0,11,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
layer_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21,0,0,0,0,0,0,0,0,0,0,31,0,0,6
layer_24,0,16,0,0,3,0,0,0,0,0,0,0,1,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1
layer_25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,2,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,11,0,59,0,54,0,0,1,0,0,0,4,0
layer_27,0,0,0,0,0,0,0,0,51,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
layer_28,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,13,58,4
layer_29,0,3,9,0,1,0,0,0,9,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
layer_30,0,16,3,0,0,1,11,0,0,5,2,0,0,0,0,0,0,0,90,0,0,0,0,4,24,1,0,7,0,0,0,0
layer_31,22,0,0,0,0,0,2,10,0,0,0,2,0,0,101,10,0,0,0,0,0,0,1,0,2,0,176,0,27,0,0,0
