,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,11,23,80,53,48,7,8,15,67,17,69,26
layer_1,67,55,0,0,1,45,16,39,0,90,0,3
layer_2,3,0,2,1,1,0,82,1,0,106,0,1
layer_3,0,0,74,0,2,2,0,16,12,0,0,6
layer_4,6,5,0,3,1,0,0,0,9,0,0,0
layer_5,0,0,0,0,1,0,0,118,0,0,5,0
layer_6,0,33,18,78,0,0,3,0,48,0,2,4
layer_7,1,1,2,88,0,9,0,0,7,0,0,23
layer_8,27,5,6,27,0,2,62,12,24,8,0,0
layer_9,0,0,2,142,0,0,13,0,13,12,0,2
layer_10,87,0,0,0,4,32,6,2,0,21,0,0
layer_11,145,114,0,85,81,7,0,3,3,1,48,94
