,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,4.0,6.0,3.0,13.0,12.0,2.0,5.0,10.0,4.0,6.0,5.0,4.0
layer_1,12.0,11.0,15.0,2.0,5.0,6.0,2.0,6.0,2.0,2.0,15.0,6.0
layer_2,8.0,2.0,10.0,10.0,4.0,10.0,3.0,13.0,10.0,14.0,14.0,2.0
layer_3,2.0,2.0,9.0,6.0,2.0,2.0,10.0,11.0,10.0,2.0,2.0,6.0
layer_4,2.0,2.0,2.0,6.0,2.0,2.0,2.0,6.0,3.0,2.0,2.0,10.0
layer_5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_7,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
layer_10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_11,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0
