,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,9.0,2.0,96.0,2.0,3.0,0.0,3.0,44.0,80.0,26.0,88.0,0.0
layer_1,65.0,58.0,0.0,0.0,0.0,86.0,2.0,26.0,0.0,100.0,0.0,0.0
layer_2,0.0,0.0,99.0,7.0,0.0,2.0,50.0,0.0,0.0,95.0,1.0,0.0
layer_3,2.0,0.0,74.0,0.0,0.0,3.0,1.0,0.0,11.0,1.0,0.0,4.0
layer_4,6.0,78.0,0.0,20.0,15.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
layer_5,22.0,0.0,3.0,7.0,1.0,87.0,0.0,134.0,79.0,0.0,26.0,0.0
layer_6,5.0,12.0,100.0,157.0,0.0,0.0,0.0,0.0,78.0,0.0,92.0,11.0
layer_7,0.0,12.0,10.0,133.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,48.0
layer_8,3.0,2.0,59.0,17.0,0.0,1.0,55.0,55.0,80.0,0.0,0.0,1.0
layer_9,0.0,4.0,19.0,163.0,0.0,3.0,0.0,0.0,2.0,20.0,0.0,22.0
layer_10,101.0,0.0,0.0,0.0,5.0,103.0,2.0,3.0,0.0,100.0,0.0,0.0
layer_11,158.0,99.0,0.0,102.0,51.0,25.0,0.0,6.0,3.0,16.0,116.0,116.0
