,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,2,1,1,1,1,1,3,1,0,3,2,2,0,3,2,0
layer_1,8,1,1,9,8,1,0,0,3,1,4,5,9,2,0,3
layer_2,0,1,1,16,1,5,2,6,0,2,4,4,5,1,1,2
layer_3,2,2,2,3,2,8,2,2,2,2,2,2,2,2,2,2
layer_4,2,2,2,3,2,0,2,3,2,2,2,2,2,2,2,2
layer_5,5,2,5,2,2,7,2,2,2,3,2,2,2,2,2,2
layer_6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_7,2,8,2,2,2,2,2,2,2,2,2,4,2,3,2,2
layer_8,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
layer_9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_10,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2
layer_11,2,2,4,2,4,2,2,2,2,2,2,4,2,2,2,2
layer_12,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
layer_13,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_14,2,0,2,2,2,2,2,2,2,5,2,2,2,2,2,2
layer_15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_16,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
layer_17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_18,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2
layer_19,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
layer_20,2,2,2,2,2,2,2,2,2,2,2,4,2,2,5,2
layer_21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_27,2,2,0,5,2,2,2,2,2,2,2,2,2,2,2,2
