,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,37,67,19,113,92,81,37,2,60,0,29,137
layer_1,49,19,1,0,0,1,1,0,0,0,0,0
layer_2,0,0,11,1,0,0,1,60,0,2,1,0
layer_3,8,7,3,0,0,0,0,1,0,0,0,1
layer_4,0,1,14,0,1,2,3,0,0,0,0,0
layer_5,0,0,0,0,0,0,6,0,0,0,1,0
layer_6,3,29,1,0,0,0,33,0,0,0,0,0
layer_7,13,1,0,0,10,0,6,4,0,260,0,164
layer_8,9,17,273,2,71,1,0,0,48,152,1,1
layer_9,0,0,0,0,0,0,15,4,6,30,2,0
layer_10,1,0,46,127,0,20,40,16,0,0,0,0
layer_11,127,109,0,82,76,117,0,60,170,157,105,152
