,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,2,3,1,4,3,3,6,4,6,2,5,1,8,5,6,4
layer_1,9,2,4,6,10,4,1,3,4,1,10,1,8,6,2,2
layer_2,6,3,3,10,3,5,6,13,3,3,3,9,13,7,2,7
layer_3,7,7,7,6,7,11,7,6,7,7,7,8,7,7,7,7
layer_4,7,7,7,8,7,7,7,11,7,7,7,7,7,7,8,7
layer_5,11,8,9,7,7,18,5,7,7,8,7,7,7,7,7,7
layer_6,8,8,7,8,7,8,7,7,7,7,7,7,7,7,7,7
layer_7,7,15,7,7,7,7,7,6,7,7,7,11,7,18,7,7
layer_8,7,7,3,7,7,7,6,7,7,7,7,7,6,7,7,7
layer_9,7,7,7,7,2,8,7,6,7,6,4,7,7,4,7,7
layer_10,8,7,7,7,9,7,7,7,7,7,7,11,7,7,7,7
layer_11,7,6,8,7,12,5,1,7,7,7,3,10,7,7,7,7
layer_12,7,7,7,7,7,7,8,10,7,7,8,7,4,8,7,7
layer_13,10,7,7,7,8,1,7,7,7,7,7,7,6,7,7,7
layer_14,7,5,7,7,7,7,7,7,8,15,7,7,7,6,7,7
layer_15,7,7,7,3,7,7,7,8,7,6,7,6,7,12,5,7
layer_16,7,7,6,6,7,7,7,7,7,7,10,7,7,7,7,7
layer_17,6,7,7,7,7,7,6,7,7,7,7,7,8,7,7,7
layer_18,6,7,7,7,7,8,7,7,7,11,7,7,7,7,7,7
layer_19,8,7,5,7,10,7,7,7,7,7,7,7,7,7,7,8
layer_20,7,7,7,7,6,8,8,7,7,7,7,8,7,7,12,7
layer_21,7,7,7,7,7,8,7,7,7,7,7,7,9,7,7,7
layer_22,7,7,7,7,7,7,7,8,7,7,7,7,7,7,8,7
layer_23,7,7,8,7,7,6,7,7,9,7,7,7,7,7,6,8
layer_24,8,7,8,7,7,7,8,7,7,7,7,7,6,8,7,7
layer_25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
layer_26,8,7,7,7,6,7,7,7,7,9,7,7,7,7,7,7
layer_27,7,7,5,12,7,8,7,7,7,7,7,7,7,7,7,7
