,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,657,1,543,101,344,13,724,1006,496,546,390,537
layer_1,987,1126,776,488,508,505,541,531,486,489,543,156
layer_2,704,493,1328,1014,839,1191,526,704,1306,1612,662,488
layer_3,488,596,1183,800,488,522,1146,1365,1089,937,489,862
layer_4,1026,846,489,1069,486,599,493,292,491,801,488,1366
layer_5,526,492,631,696,730,495,613,616,523,488,584,487
layer_6,1046,571,488,551,508,496,487,550,729,495,488,738
layer_7,704,488,488,510,528,512,488,491,771,540,494,494
layer_8,490,491,519,513,655,675,505,735,530,493,492,494
layer_9,522,491,493,712,492,491,488,489,493,488,820,488
layer_10,495,488,484,543,526,615,489,503,488,689,488,530
layer_11,488,488,489,530,488,486,488,490,753,488,550,681
