,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,50,1,69,2,12,0,1,129,82,2,45,0
layer_1,9,5,1,0,115,4,2,0,1,1,23,7
layer_2,0,0,156,1,0,0,0,42,0,1,0,5
layer_3,126,0,1,22,8,0,0,0,5,96,0,0
layer_4,1,105,3,220,4,2,1,25,7,1,16,27
layer_5,0,0,0,1,0,0,0,0,0,0,27,6
layer_6,0,22,0,12,0,0,0,0,0,174,53,1
layer_7,9,3,2,28,4,74,0,0,0,0,1,0
layer_8,0,0,0,0,72,11,1,0,52,2,147,24
layer_9,0,79,0,38,0,0,0,0,6,0,0,68
layer_10,1,6,146,52,11,38,5,0,1,112,22,75
layer_11,30,133,109,7,19,2,4,1,25,0,31,177
