,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,370,0,8,0,0,0,0,0,0,0,0,153,0,0,0,5,0,0,0,0,0,52,0,21,15,120,4,20,0,0,0,0
layer_1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,13,0,4,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
layer_3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1
layer_4,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
layer_5,0,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,13,4,1,0,0,1,0,0,2,0,0,0,6,1,0
layer_6,0,2,0,0,2,0,0,2,1,0,3,24,0,23,0,1,1,0,2,0,23,0,0,0,0,4,0,0,0,2,1,0
layer_7,0,0,80,0,3,0,0,0,10,16,37,15,13,1,0,0,4,49,1,25,0,0,0,0,0,0,0,1,0,0,0,0
layer_8,0,0,0,0,1,2,0,0,0,0,0,1,0,5,2,3,1,4,1,6,0,3,21,0,3,0,0,0,5,7,0,22
layer_9,0,21,8,7,0,0,0,0,28,235,23,8,0,1,0,7,4,4,0,18,2,0,1,0,0,0,0,0,0,5,1,2
layer_10,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,1,96,0,7,42,41,6,37,2,4,2,19,0,1,0,49,0
layer_11,10,1,0,0,2,0,0,0,1,19,3,0,0,0,6,9,113,143,2,71,1,0,0,1,6,5,10,4,0,0,0,27
layer_12,21,0,0,16,2,0,0,0,0,1,0,0,0,0,0,75,1,28,56,14,0,0,0,22,28,9,41,6,13,0,6,2
layer_13,0,11,31,3,0,0,0,0,13,2,0,4,1,0,4,0,0,0,1,0,0,0,17,0,62,0,0,0,0,22,0,12
layer_14,1,0,0,0,0,2,1,1,62,7,36,65,6,20,5,0,1,0,0,2,0,0,0,0,1,1,7,0,0,1,0,0
layer_15,29,0,0,0,40,116,41,79,43,1,1,16,11,0,5,1,0,0,0,0,2,2,0,12,0,3,15,2,0,0,0,2
layer_16,0,0,0,0,13,0,0,0,1,3,1,2,10,5,33,4,1,16,12,0,0,0,28,0,0,9,0,3,1,29,0,12
layer_17,0,0,0,9,19,1,0,5,0,0,0,7,0,17,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,5,1
layer_18,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,1,31,9,1,0,0,0,0
layer_19,0,0,0,0,0,0,0,11,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
layer_20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,23,0,0
layer_21,10,0,10,0,3,0,0,0,0,13,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_22,0,0,0,0,0,0,0,0,1,0,10,0,0,0,1,0,11,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
layer_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21,0,0,0,0,0,0,0,0,0,0,31,0,0,6
layer_24,0,16,0,0,3,0,0,0,0,0,0,0,1,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1
layer_25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,11,0,58,0,47,0,0,0,0,0,0,4,0
layer_27,0,0,0,0,0,0,0,0,49,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
layer_28,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,5,54,4
layer_29,0,3,6,0,1,0,0,0,9,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
layer_30,0,16,3,0,0,1,11,0,0,5,2,0,0,0,0,0,0,0,90,0,0,0,0,4,6,0,0,4,0,0,0,0
layer_31,6,0,0,0,0,0,2,10,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,2,0,137,0,27,0,0,0
