,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0
layer_1,1.0,3.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
layer_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
layer_3,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
layer_4,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,54.0,1.0,0.0
layer_5,25.0,0.0,0.0,1.0,16.0,1.0,4.0,115.0,42.0,2.0,0.0,0.0
layer_6,17.0,90.0,4.0,67.0,0.0,0.0,7.0,1.0,83.0,0.0,86.0,0.0
layer_7,1.0,3.0,7.0,79.0,8.0,7.0,0.0,20.0,34.0,0.0,20.0,81.0
layer_8,63.0,8.0,46.0,94.0,0.0,0.0,80.0,96.0,71.0,0.0,4.0,9.0
layer_9,0.0,14.0,9.0,73.0,6.0,0.0,43.0,0.0,54.0,0.0,0.0,2.0
layer_10,11.0,0.0,0.0,2.0,7.0,82.0,8.0,26.0,3.0,11.0,2.0,0.0
layer_11,21.0,21.0,0.0,9.0,127.0,29.0,1.0,10.0,2.0,4.0,50.0,32.0
