,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,778,19,1570,18,41,0,426,561,788,391,1513,45
layer_1,1223,826,1,37,91,1445,16,483,1,1583,0,15
layer_2,166,0,156,1322,0,11,886,10,0,42,1896,1
layer_3,83,29,48,18,0,0,0,39,302,426,4,322
layer_4,159,178,2,4,12,2,0,0,1922,33,0,0
layer_5,2016,78,0,3,5,9,0,3494,6,7,20,0
layer_6,6,1508,96,2347,0,0,10,32,3114,0,43,59
layer_7,8,41,25,55,7,43,0,21,408,0,10,178
layer_8,44,413,7,30,0,8,3127,191,125,21,1,43
layer_9,5,4,607,957,5,9,14,0,1943,905,1,3
layer_10,78,0,1,3,7,1353,0,87,0,1346,7,0
layer_11,1067,780,1,64,1514,175,1,17,15,167,1097,2367
