,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,3,3,4,5,1,10,8,3,11,3,6,7,9,4,8,1
layer_1,9,6,3,7,10,8,1,8,9,4,4,8,9,12,3,7
layer_2,4,2,1,18,7,5,6,6,1,7,8,5,9,4,6,3
layer_3,9,9,9,7,9,10,9,9,9,9,9,10,9,13,9,9
layer_4,9,9,9,13,9,10,9,8,9,9,9,9,9,9,11,6
layer_5,8,9,14,9,9,16,10,9,9,11,9,9,9,9,9,9
layer_6,8,7,9,9,20,9,9,9,9,9,9,9,6,9,9,9
layer_7,10,12,9,9,9,9,9,9,9,9,9,6,9,9,10,9
layer_8,9,9,7,9,9,9,9,9,9,9,9,10,11,9,9,9
layer_9,9,10,11,9,8,6,9,9,9,11,11,9,9,10,9,9
layer_10,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,9
layer_11,9,9,9,9,12,11,6,9,9,9,5,12,9,10,9,9
layer_12,9,9,9,9,9,9,9,9,9,9,9,9,7,9,9,9
layer_13,11,9,9,9,10,4,9,9,9,9,9,9,11,9,9,9
layer_14,9,3,9,9,10,9,9,9,9,12,9,9,9,9,9,9
layer_15,9,9,9,6,9,9,9,9,9,9,9,10,9,10,10,9
layer_16,9,9,9,10,9,8,9,9,9,9,9,9,9,8,9,9
layer_17,8,9,11,9,9,9,9,9,9,9,9,8,9,9,9,8
layer_18,9,9,9,9,10,9,9,9,9,10,9,9,9,9,9,9
layer_19,9,9,11,9,11,9,9,9,9,9,9,9,9,9,9,9
layer_20,9,9,9,10,9,9,9,9,9,9,9,9,9,9,10,9
layer_21,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9
layer_22,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_23,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_24,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9
layer_25,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9
layer_26,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,10
layer_27,9,9,7,12,9,9,9,10,9,9,9,9,9,9,9,9
