,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,19,0,0,1,1,0,0,11,2,2,0,0
layer_1,0,2,0,6,2,0,0,0,0,3,0,0
layer_2,0,0,0,0,0,0,0,0,0,5,0,0
layer_3,0,3,2,0,0,4,3,0,0,0,0,16
layer_4,0,9,0,3,3,1,1,0,0,0,0,0
layer_5,2,1,1,6,47,5,0,6,2,6,0,0
layer_6,1,10,0,2,0,1,21,0,1,0,50,28
layer_7,7,1,20,6,2,5,10,15,16,0,29,85
layer_8,65,6,1,52,3,11,2,73,108,0,4,54
layer_9,0,1,0,8,0,1,19,7,2,0,0,23
layer_10,10,0,10,8,3,15,6,34,1,0,17,3
layer_11,7,2,0,9,26,14,3,21,25,4,14,3
