,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,23.0,3.0,110.0,17.0,12.0,0.0,4.0,75.0,129.0,61.0,142.0,2.0
layer_1,95.0,79.0,0.0,5.0,1.0,68.0,9.0,56.0,0.0,218.0,0.0,0.0
layer_2,8.0,0.0,89.0,19.0,0.0,1.0,89.0,0.0,0.0,204.0,9.0,1.0
layer_3,6.0,4.0,117.0,0.0,0.0,1.0,32.0,2.0,28.0,1.0,0.0,7.0
layer_4,7.0,177.0,0.0,34.0,51.0,0.0,0.0,0.0,53.0,4.0,0.0,0.0
layer_5,72.0,0.0,16.0,15.0,22.0,143.0,2.0,240.0,189.0,19.0,26.0,0.0
layer_6,19.0,15.0,88.0,272.0,1.0,4.0,4.0,0.0,99.0,0.0,160.0,20.0
layer_7,0.0,14.0,140.0,256.0,0.0,1.0,35.0,2.0,16.0,0.0,7.0,149.0
layer_8,18.0,4.0,60.0,113.0,0.0,0.0,112.0,139.0,201.0,4.0,2.0,7.0
layer_9,0.0,53.0,13.0,344.0,0.0,33.0,30.0,13.0,20.0,34.0,0.0,33.0
layer_10,267.0,0.0,1.0,3.0,24.0,202.0,48.0,9.0,1.0,166.0,2.0,1.0
layer_11,266.0,198.0,0.0,247.0,189.0,51.0,2.0,13.0,26.0,84.0,213.0,267.0
