,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,35,4,47,0,0,0,26,25,18,24,10,29,0,25,50,0
layer_1,2,0,0,0,0,0,6,2,0,0,0,0,0,0,3,0
layer_2,2,4,1,0,8,5,7,0,0,0,1,2,7,24,0,0
layer_3,2,0,2,0,0,15,0,0,0,1,0,17,1,4,43,38
layer_4,6,0,2,0,1,16,0,0,53,1,3,13,0,0,0,9
layer_5,0,0,0,7,22,9,25,0,0,8,0,0,16,1,1,0
layer_6,5,0,3,0,9,16,2,0,0,2,0,8,61,0,8,48
layer_7,0,0,29,3,0,55,0,0,1,26,0,0,0,7,3,22
layer_8,57,0,12,0,1,0,0,9,5,0,2,6,24,0,0,0
layer_9,4,7,0,0,2,0,2,58,0,2,0,3,1,10,0,0
layer_10,0,4,9,10,61,45,1,2,55,2,33,0,14,0,0,7
layer_11,10,11,0,0,38,0,0,10,7,0,18,0,0,34,1,0
layer_12,18,2,20,20,29,25,0,0,0,0,0,0,4,5,0,0
layer_13,4,3,0,3,0,0,0,0,28,0,4,35,0,0,59,0
layer_14,3,2,14,0,20,0,32,3,0,0,29,74,1,0,0,0
layer_15,32,42,0,0,12,3,56,39,16,26,0,3,17,0,28,0
layer_16,56,4,15,4,30,32,0,3,0,14,0,4,0,0,4,0
layer_17,0,0,15,9,0,0,20,1,0,0,13,0,15,0,0,18
layer_18,0,3,6,7,0,2,11,16,0,42,0,40,28,0,16,15
layer_19,4,29,20,37,46,4,9,14,0,0,0,0,0,42,23,6
layer_20,50,57,20,20,11,0,1,6,1,10,3,0,2,0,3,10
layer_21,8,0,5,7,2,8,0,9,24,1,16,17,2,3,20,43
layer_22,9,38,55,38,0,4,16,0,0,45,13,1,15,16,42,48
layer_23,1,4,1,0,3,0,36,72,0,0,10,1,16,14,8,1
layer_24,0,0,58,63,23,46,16,18,0,0,0,0,0,0,8,4
layer_25,0,4,0,15,17,52,2,1,9,14,3,0,0,0,54,2
layer_26,0,1,1,5,2,3,9,1,5,44,0,5,0,23,1,1
layer_27,2,0,37,4,29,3,7,28,1,27,0,0,3,0,1,15
layer_28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_29,0,0,0,0,0,0,5,0,0,0,7,12,14,0,0,4
layer_30,0,0,0,0,0,0,13,0,0,0,3,13,0,0,2,13
layer_31,3,1,1,9,2,1,0,0,10,0,8,0,0,0,2,0
layer_32,0,0,0,0,0,0,0,0,40,0,0,2,8,0,0,0
layer_33,0,0,0,0,19,0,0,3,0,9,1,0,0,0,0,0
layer_34,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0
layer_35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
layer_36,0,0,1,0,0,2,0,0,0,0,1,0,0,0,11,0
layer_37,0,0,0,0,3,18,0,0,0,11,0,0,0,0,0,0
layer_38,0,3,0,0,6,16,0,0,0,0,0,0,0,0,9,0
layer_39,3,0,4,0,0,0,0,3,0,0,0,2,0,1,0,0
layer_40,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0
layer_41,1,1,0,0,2,0,0,0,0,0,10,0,0,0,0,0
