,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,7.0,11.0,28.0,85.0,21.0,70.0,19.0,2.0,119.0,19.0,44.0,39.0,90.0,2.0,58.0,17.0
layer_1,6.0,1.0,3.0,26.0,22.0,27.0,1.0,17.0,11.0,9.0,12.0,16.0,14.0,174.0,8.0,3.0
layer_2,11.0,4.0,10.0,130.0,84.0,11.0,19.0,17.0,7.0,43.0,45.0,6.0,3.0,66.0,23.0,142.0
layer_3,11.0,55.0,11.0,13.0,11.0,13.0,11.0,11.0,11.0,12.0,11.0,11.0,12.0,16.0,11.0,12.0
layer_4,11.0,11.0,11.0,11.0,11.0,22.0,11.0,20.0,11.0,11.0,11.0,13.0,11.0,11.0,14.0,13.0
layer_5,25.0,11.0,22.0,11.0,11.0,33.0,14.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,11.0,47.0
layer_6,13.0,41.0,11.0,11.0,14.0,17.0,11.0,11.0,12.0,11.0,11.0,11.0,10.0,11.0,11.0,12.0
layer_7,12.0,38.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,19.0,11.0,11.0,11.0,11.0
layer_8,11.0,11.0,9.0,11.0,11.0,13.0,11.0,11.0,11.0,12.0,11.0,11.0,21.0,11.0,14.0,11.0
layer_9,15.0,11.0,11.0,11.0,9.0,11.0,11.0,13.0,11.0,22.0,11.0,11.0,11.0,19.0,11.0,11.0
layer_10,11.0,11.0,11.0,11.0,13.0,12.0,11.0,11.0,11.0,11.0,13.0,30.0,11.0,11.0,11.0,11.0
layer_11,11.0,15.0,11.0,11.0,25.0,14.0,7.0,11.0,11.0,11.0,10.0,30.0,12.0,12.0,15.0,11.0
layer_12,11.0,11.0,12.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,9.0,11.0,16.0,11.0
layer_13,17.0,11.0,11.0,11.0,11.0,7.0,11.0,11.0,11.0,11.0,11.0,11.0,19.0,11.0,11.0,12.0
layer_14,14.0,5.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,12.0,12.0,11.0,11.0
layer_15,12.0,15.0,11.0,10.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,14.0,11.0,4.0,14.0,11.0
layer_16,11.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_17,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,11.0
layer_18,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,30.0,11.0,11.0,11.0,11.0
layer_19,11.0,12.0,17.0,11.0,25.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_20,11.0,11.0,11.0,20.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,15.0,11.0,11.0,5.0,13.0
layer_21,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0
layer_22,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0
layer_23,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,14.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_24,11.0,11.0,11.0,11.0,12.0,11.0,11.0,15.0,12.0,11.0,15.0,11.0,21.0,12.0,11.0,11.0
layer_25,11.0,11.0,11.0,11.0,13.0,11.0,15.0,11.0,11.0,11.0,11.0,11.0,11.0,16.0,11.0,11.0
layer_26,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,23.0,11.0,12.0,11.0,11.0,13.0
layer_27,11.0,11.0,10.0,15.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
