,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,275.0,248.0,267.0,194.0,452.0,116.0,171.0,8.0,343.0,40.0,97.0,158.0
layer_1,291.0,17.0,18.0,2.0,0.0,7.0,13.0,1.0,1.0,4.0,86.0,1.0
layer_2,0.0,0.0,9.0,0.0,1.0,0.0,3.0,25.0,0.0,6.0,11.0,0.0
layer_3,56.0,16.0,148.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
layer_4,1.0,2.0,7.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0
layer_5,0.0,0.0,10.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,71.0
layer_6,5.0,304.0,0.0,0.0,0.0,0.0,4.0,6.0,26.0,0.0,2.0,0.0
layer_7,8.0,0.0,0.0,0.0,5.0,0.0,3.0,13.0,34.0,429.0,3.0,221.0
layer_8,15.0,160.0,248.0,11.0,95.0,7.0,0.0,0.0,158.0,317.0,0.0,3.0
layer_9,0.0,0.0,0.0,9.0,0.0,0.0,24.0,0.0,36.0,85.0,3.0,0.0
layer_10,56.0,0.0,72.0,122.0,9.0,37.0,27.0,62.0,1.0,2.0,0.0,12.0
layer_11,391.0,377.0,0.0,61.0,131.0,369.0,3.0,100.0,146.0,266.0,429.0,477.0
