,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,6,7,8,8,7,7,6,4,11,6,8,11,8,4,9,7
layer_1,4,6,7,10,4,10,3,11,6,6,7,3,9,13,5,3
layer_2,7,3,6,9,11,6,6,5,4,6,8,4,7,6,8,8
layer_3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2
layer_4,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
layer_5,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_6,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2
layer_7,2,4,2,2,2,2,3,2,2,2,2,2,2,6,2,6
layer_8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_10,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2
layer_11,2,2,2,2,5,2,2,2,2,2,2,3,2,2,2,2
layer_12,2,2,2,2,2,2,2,13,2,2,2,2,3,3,2,2
layer_13,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
layer_14,2,2,2,2,2,2,2,2,8,3,2,2,2,2,2,2
layer_15,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,2
layer_16,2,2,2,2,2,2,9,2,2,2,3,2,2,2,2,2
layer_17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
layer_18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2
layer_21,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
layer_22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_24,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2
layer_25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_26,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
layer_27,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2
