,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,259,0,324,186,0,3,132,1,2,72,8,5
layer_1,2,36,0,2,7,0,3,1,2,29,39,0
layer_2,0,0,465,0,4,2,2,0,1,0,0,4
layer_3,74,0,4,87,2,19,6,0,46,0,0,155
layer_4,0,210,0,800,2,2,2,2,6,1,116,32
layer_5,0,0,1,0,0,2,0,0,0,0,0,8
layer_6,9,0,281,0,0,65,6,0,0,875,19,40
layer_7,0,0,0,1,44,0,0,1,0,0,0,0
layer_8,4,0,241,0,343,1,0,0,691,0,59,6
layer_9,0,0,0,0,0,0,0,0,1,0,0,0
layer_10,0,12,139,2,11,3,3,1,32,29,5,7
layer_11,212,38,426,10,0,3,3,19,8,20,34,358
