,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,11,8,12,7,9,10,12,14,5,9,9,0,7,16,14,10
layer_1,21,2,12,5,14,5,10,3,21,4,12,14,16,6,6,3
layer_2,6,16,3,24,3,19,4,24,19,11,5,20,26,23,4,9
layer_3,5,12,5,5,5,21,5,5,5,5,5,5,5,5,5,5
layer_4,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,4
layer_5,5,5,3,5,5,24,4,5,5,5,5,4,5,5,5,5
layer_6,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5
layer_7,5,6,5,5,5,5,5,5,5,5,5,8,5,5,5,5
layer_8,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_9,5,5,6,5,3,7,5,5,5,5,5,5,5,6,5,5
layer_10,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
layer_11,5,5,5,5,6,5,5,5,6,5,4,12,5,5,5,5
layer_12,5,5,5,5,5,5,6,5,5,5,5,5,12,5,5,5
layer_13,5,5,5,5,5,4,5,5,5,5,5,5,5,5,6,5
layer_14,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5
layer_15,5,5,5,2,5,5,5,5,5,5,5,5,5,8,5,5
layer_16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_17,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_18,5,5,5,5,5,5,5,5,5,7,5,11,5,5,5,5
layer_19,5,5,5,5,7,5,5,5,5,5,5,5,4,5,6,5
layer_20,5,5,5,6,5,5,5,5,5,5,5,4,5,5,15,5
layer_21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_22,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_23,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_24,5,5,5,5,5,5,5,7,5,5,5,5,7,8,5,5
layer_25,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_27,5,5,4,9,5,5,5,5,5,5,5,5,5,5,5,5
