,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,560,55,287,5,0,0,0,0,0,1,1,320,0,0,0,20,0,7,0,0,0,79,0,177,37,60,7,29,0,0,0,0
layer_1,11,1,0,0,1,21,29,0,0,0,0,0,3,0,0,0,0,2,8,0,0,0,0,1,31,0,0,0,27,0,4,0
layer_2,0,0,4,0,0,0,0,0,1,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
layer_3,0,0,0,1,0,1,1,3,0,0,0,0,3,1,1,4,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
layer_4,0,0,0,0,7,0,3,1,2,0,0,0,0,0,0,0,6,5,0,0,0,0,0,17,0,0,0,0,1,0,0,2
layer_5,0,0,0,11,3,0,0,0,0,0,0,1,1,9,0,0,1,21,10,0,1,0,3,0,0,1,0,0,0,5,0,1
layer_6,0,6,0,0,1,0,1,4,11,3,20,30,3,32,0,4,57,0,3,2,44,0,3,0,0,17,0,0,2,9,7,0
layer_7,0,3,212,0,1,0,0,0,8,33,91,58,9,0,0,0,10,87,2,50,1,0,0,1,0,0,0,14,6,1,3,5
layer_8,0,0,0,0,4,5,0,0,5,0,0,1,2,6,5,9,5,5,10,18,0,4,46,0,2,0,0,0,1,6,0,65
layer_9,1,30,16,4,0,0,0,0,53,502,34,75,0,0,1,1,18,7,2,36,5,0,0,0,1,0,1,0,0,14,0,2
layer_10,0,1,0,0,0,0,0,0,0,58,0,0,0,2,2,4,153,1,19,37,70,3,70,9,5,1,27,4,0,1,61,0
layer_11,28,8,2,0,3,1,0,0,7,9,1,1,0,0,6,11,303,171,2,136,0,1,0,0,4,9,15,5,0,0,0,81
layer_12,30,0,0,8,1,0,0,0,0,1,1,1,0,1,0,131,9,42,115,48,0,0,0,36,47,10,75,7,12,1,2,3
layer_13,5,14,42,19,0,0,0,0,41,5,1,18,2,1,1,0,4,0,4,3,1,0,44,1,125,0,0,0,0,40,1,31
layer_14,2,1,1,3,0,2,5,2,159,11,37,126,22,33,2,3,0,0,1,5,0,0,0,0,3,2,160,0,0,2,0,1
layer_15,68,0,0,0,79,208,202,179,62,4,0,25,72,0,25,3,0,0,0,0,3,1,0,14,0,4,30,17,0,1,1,1
layer_16,0,0,1,1,24,0,0,1,10,13,8,12,13,7,46,1,0,16,10,1,0,1,151,0,1,16,0,12,1,69,0,44
layer_17,6,0,2,25,40,16,0,4,0,0,0,30,0,22,3,5,0,0,0,13,4,0,0,3,0,0,1,0,0,1,8,0
layer_18,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,10,2,35,0,2,0,0,0,0,0,42,9,0,1,1,2,0
layer_19,2,0,1,0,0,0,0,6,14,2,3,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,19,3,0,0,1,0
layer_20,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,48,0,0
layer_21,16,0,13,0,4,2,0,0,0,29,34,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0
layer_22,0,0,0,0,0,0,1,0,2,0,36,0,1,0,0,1,8,4,1,10,0,2,1,1,2,0,0,0,0,0,0,0
layer_23,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,22,0,0,0,0,0,0,0,0,0,0,24,0,0,2
layer_24,0,8,0,1,7,0,1,0,0,0,1,2,0,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,1,0,4,5,0,0,0,0,0,4,2,0
layer_26,0,0,0,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,5,0,51,0,75,0,1,4,1,0,0,3,0
layer_27,0,0,0,0,0,0,0,0,69,0,1,0,2,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,9,0
layer_28,5,0,0,0,0,5,0,1,1,0,43,0,0,0,0,0,0,0,5,0,72,0,0,2,0,0,0,0,1,36,97,6
layer_29,0,7,14,0,0,0,0,0,36,2,0,1,0,0,1,1,4,0,0,0,0,0,0,0,1,0,1,7,0,1,8,20
layer_30,0,27,10,0,0,0,29,0,0,19,15,0,0,0,0,0,0,6,211,4,1,0,4,14,34,0,4,16,0,0,0,0
layer_31,68,5,0,7,0,0,38,95,0,0,0,1,5,0,432,1,0,0,0,0,0,0,0,0,18,0,310,0,59,0,0,0
