,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,20.0,50.0,9.0,28.0,28.0,12.0,21.0,6.0,6.0,11.0,16.0,5.0
layer_1,9.0,6.0,11.0,7.0,7.0,13.0,8.0,8.0,7.0,7.0,35.0,14.0
layer_2,6.0,7.0,5.0,19.0,8.0,6.0,7.0,10.0,21.0,31.0,28.0,7.0
layer_3,7.0,6.0,6.0,7.0,7.0,15.0,6.0,13.0,5.0,23.0,7.0,26.0
layer_4,8.0,9.0,8.0,6.0,7.0,8.0,7.0,20.0,7.0,38.0,7.0,6.0
layer_5,7.0,7.0,9.0,16.0,11.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0
layer_6,25.0,9.0,7.0,11.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0
layer_7,9.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,16.0,8.0,7.0,7.0
layer_8,7.0,8.0,7.0,6.0,7.0,10.0,8.0,7.0,9.0,7.0,7.0,7.0
layer_9,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
layer_10,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0
layer_11,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,13.0,7.0,8.0,11.0
