,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,27,11,12,30,20,26,37,35,14,9,17,10,9,36,13,26
layer_1,36,3,20,1,25,4,10,5,8,9,24,17,25,21,22,4
layer_2,6,20,13,14,24,38,29,38,44,38,11,39,18,26,1,20
layer_3,0,4,0,3,0,32,0,0,0,0,0,0,1,1,0,0
layer_4,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,2
layer_5,1,0,7,0,0,2,12,0,5,0,0,0,0,1,0,9
layer_6,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0
layer_7,5,5,0,0,0,0,0,0,0,0,0,14,0,10,0,0
layer_8,0,0,1,2,0,0,3,0,0,0,0,2,3,0,0,0
layer_9,0,3,0,0,0,1,0,1,0,1,0,0,0,8,0,0
layer_10,0,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0
layer_11,0,1,0,0,4,19,0,1,0,0,0,25,0,1,0,0
layer_12,0,0,0,0,0,0,1,6,0,0,0,0,15,2,0,0
layer_13,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
layer_14,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0
layer_15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
layer_16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
layer_17,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
layer_18,1,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0
layer_19,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0
layer_20,0,0,0,4,0,0,0,0,0,0,0,2,0,0,23,0
layer_21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
layer_22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
layer_23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
layer_24,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0
layer_25,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1
layer_27,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
