,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,14,17,17,7,10,24,25,23,17,12,13,13,17,19,13,12
layer_1,23,4,17,9,26,3,8,3,18,10,17,17,25,14,13,11
layer_2,8,21,16,19,13,25,19,30,25,28,11,23,23,15,2,12
layer_3,2,5,2,5,2,22,2,2,2,2,2,2,2,3,2,4
layer_4,2,2,2,2,2,21,2,4,2,2,2,4,2,2,2,2
layer_5,5,3,14,2,2,10,12,2,5,2,2,2,2,2,2,2
layer_6,2,8,2,2,3,6,2,2,3,2,2,2,2,2,2,2
layer_7,4,4,2,2,3,2,2,2,2,2,2,5,2,3,2,5
layer_8,2,2,2,2,2,2,4,2,2,2,2,3,5,2,3,2
layer_9,2,2,3,2,2,7,2,2,2,4,2,2,2,7,2,2
layer_10,2,2,3,4,4,2,2,2,2,2,2,4,2,2,2,8
layer_11,2,2,2,3,5,6,2,2,3,2,2,19,4,2,2,2
layer_12,2,2,2,2,2,2,2,19,2,2,2,4,15,3,2,2
layer_13,3,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2
layer_14,2,2,2,2,2,3,2,2,5,14,2,2,2,2,2,2
layer_15,2,2,2,3,2,2,2,2,2,2,2,3,2,11,2,2
layer_16,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2
layer_17,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3
layer_18,2,2,2,2,2,2,2,2,2,9,2,3,2,2,2,2
layer_19,2,2,3,2,5,2,2,2,2,2,3,2,2,2,2,2
layer_20,2,2,2,2,2,2,2,2,2,2,2,5,2,2,14,2
layer_21,2,2,2,2,2,3,2,4,2,2,2,2,3,2,3,2
layer_22,2,3,2,2,2,2,2,2,7,2,2,2,2,2,2,2
layer_23,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2
layer_24,2,2,2,2,2,2,2,4,10,2,2,2,3,8,2,2
layer_25,2,9,3,2,6,2,3,4,3,2,2,2,2,3,2,2
layer_26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
layer_27,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2
