,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,24,0,6,0,0,0,0,0,0,1,0,8,0,0,0,0,0,7,0,0,35,48,0,14,0,34,0,1,0,0,0,0
layer_1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
layer_2,0,2,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,1,5,15
layer_3,0,0,2,4,0,0,1,2,0,0,9,0,2,0,1,5,0,1,2,0,0,0,0,0,4,0,3,0,17,0,1,0
layer_4,0,0,0,0,8,0,0,3,0,0,0,0,1,2,0,1,0,5,0,0,0,0,0,4,19,0,0,2,0,0,0,0
layer_5,0,0,7,6,3,0,1,0,1,0,0,0,3,7,1,2,15,1,5,0,8,0,3,0,0,11,0,0,0,9,2,0
layer_6,6,9,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,7,3,0,1,1,0,0,0,2,1,6
layer_7,14,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,35,39,2,0,0,0,0,0,0,0,0,0,0,0,0,24
layer_8,1,0,1,0,1,1,4,2,0,0,1,46,15,7,2,2,0,0,0,1,0,0,4,0,0,33,6,0,0,39,0,0
layer_9,0,0,0,3,14,9,0,10,0,0,0,10,0,41,18,1,0,0,0,6,8,0,0,1,0,2,21,0,0,5,9,9
layer_10,0,0,0,1,0,4,0,6,1,5,2,0,2,0,0,2,5,0,12,0,0,0,0,0,0,0,0,0,7,13,0,0
layer_11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,9,0,0,3,0,0,0,0,0,0,0,20,0,2,0
layer_12,1,0,0,0,0,0,0,3,6,4,0,2,0,0,0,0,0,3,0,5,0,10,0,5,0,0,0,0,0,0,0,0
layer_13,0,0,0,0,1,0,0,0,0,4,0,12,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
layer_14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,40,3,0,0,0,0,3,0,0,5,0,0,0,0
layer_15,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
