,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0,159,0,0,0,0,0,3,0,0,0,0,0,0,0,79,0,5,0,52,1,2,0,0
layer_1,0,7,0,2,0,0,0,0,2,23,0,0,2,0,2,1,0,0,0,0,0,0,0,0
layer_2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
layer_3,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1
layer_4,0,0,0,9,0,5,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2
layer_5,0,10,4,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,10
layer_6,1,0,0,0,0,3,29,55,45,5,0,0,13,0,7,2,0,0,0,0,3,0,2,26
layer_7,1,32,0,0,0,0,0,2,15,37,0,1,0,12,0,0,0,0,2,0,1,3,4,2
layer_8,0,0,0,4,0,3,0,0,0,0,0,14,1,6,12,19,0,0,0,0,0,0,6,0
layer_9,0,7,3,0,0,0,64,65,7,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0
layer_10,5,25,0,0,0,0,0,0,0,0,0,0,88,19,66,0,0,0,0,0,0,0,0,0
layer_11,6,0,0,1,1,0,0,0,1,0,0,1,1,21,8,0,0,0,20,16,2,0,3,0
layer_12,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,2,61
layer_13,0,1,0,0,1,0,133,15,17,1,0,0,0,0,0,0,0,0,1,46,1,0,0,0
layer_14,26,0,0,19,15,62,14,2,0,40,0,0,0,0,0,1,0,5,0,1,0,0,0,35
layer_15,0,0,2,28,2,0,0,0,9,2,13,1,0,0,1,0,0,11,0,0,0,0,0,2
layer_16,1,1,0,0,2,0,1,0,0,0,14,1,0,0,0,0,0,0,0,16,0,0,0,0
layer_17,0,0,0,0,0,0,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
layer_18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1
layer_19,0,18,0,14,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_20,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,3,1,5
layer_21,99,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,5,0
layer_22,0,0,0,0,0,0,4,0,27,0,0,0,0,0,7,0,1,3,0,0,0,0,0,0
layer_23,0,0,1,0,3,24,0,0,0,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0
layer_24,0,0,0,0,0,0,13,0,0,0,0,0,7,0,108,0,0,0,0,0,0,0,0,0
layer_25,4,2,0,13,2,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,2,0,0,8
layer_26,0,8,0,7,4,20,0,3,0,0,0,0,2,13,1,2,0,3,0,3,1,0,0,0
layer_27,4,0,0,0,1,9,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,1,0,0
