,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,247,439,0,0,0,39,1,6,0,0,0,0,28,17,0,404,0,347,0,6,0,188,0,0
layer_1,0,0,0,0,0,0,0,0,219,50,0,0,2,0,0,0,0,0,0,0,0,0,2,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
layer_3,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,0,37
layer_4,0,0,0,72,0,62,0,6,0,0,0,102,0,18,0,0,0,3,2,22,0,0,0,26
layer_5,0,14,3,0,0,0,0,0,7,4,127,16,16,15,0,0,8,0,0,0,0,0,2,215
layer_6,63,0,0,0,0,215,34,21,26,26,0,12,43,0,11,13,0,68,0,0,4,0,228,249
layer_7,8,200,0,1,0,0,6,6,149,145,123,0,1,177,9,0,9,0,6,0,1,13,29,4
layer_8,0,2,3,37,72,196,0,0,0,2,7,121,13,10,64,57,0,0,45,0,0,2,4,2
layer_9,0,42,4,0,0,0,53,41,108,0,4,0,6,0,2,0,2,0,27,0,171,0,1,16
layer_10,7,5,0,1,7,0,0,57,0,0,1,0,175,26,115,0,17,0,0,2,3,0,0,0
layer_11,2,0,0,24,1,12,0,3,18,40,0,8,71,49,133,0,27,42,167,161,15,36,15,18
layer_12,1,14,0,0,0,163,28,10,1,5,3,9,2,0,1,0,14,11,8,0,1,2,60,72
layer_13,1,27,3,3,9,2,308,105,30,137,0,32,1,0,13,13,0,4,21,171,1,0,0,4
layer_14,204,0,0,117,36,122,13,29,4,45,42,2,7,0,0,8,24,18,3,41,19,12,4,2
layer_15,0,0,27,59,8,3,0,2,38,9,50,90,3,0,1,4,2,213,1,0,0,7,14,18
layer_16,153,37,0,0,0,0,37,0,0,1,0,3,0,0,1,0,0,0,11,39,3,1,5,3
layer_17,45,0,1,0,0,0,38,1,0,0,0,0,0,1,0,23,2,1,14,0,0,0,0,15
layer_18,0,1,0,0,0,0,1,2,0,0,0,0,1,2,0,0,9,0,0,0,1,0,0,0
layer_19,23,20,0,2,0,0,9,11,0,2,0,11,0,0,0,0,0,0,3,2,1,0,0,0
layer_20,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0
layer_21,297,1,31,0,0,0,0,0,2,0,0,14,0,0,0,0,1,0,0,5,0,0,0,1
layer_22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
layer_23,0,0,4,0,166,149,0,0,0,0,0,0,0,0,0,30,5,3,0,0,1,0,0,6
layer_24,0,0,0,0,0,0,0,59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
layer_25,20,4,1,51,2,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,41
layer_26,0,6,2,16,1,0,0,1,0,0,0,0,8,15,5,12,7,4,45,79,5,0,0,0
layer_27,14,6,0,0,4,32,0,0,0,0,1,8,0,0,0,0,0,0,8,7,0,5,1,4
