,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,29,0,45,2,0,0,56,0,0,8,5,5
layer_1,0,5,0,0,0,0,0,0,0,3,2,0
layer_2,0,0,43,0,3,0,0,0,0,0,0,0
layer_3,6,0,0,14,0,0,0,0,11,1,0,3
layer_4,0,36,0,108,1,0,3,0,83,0,41,0
layer_5,0,0,0,0,0,1,0,0,0,0,0,2
layer_6,0,2,100,1,0,9,2,0,0,96,0,65
layer_7,1,0,0,10,24,0,0,0,0,0,0,0
layer_8,2,0,75,0,47,21,0,0,127,0,18,13
layer_9,0,0,0,0,0,0,0,0,44,0,0,0
layer_10,0,1,42,1,2,0,1,1,22,2,0,6
layer_11,133,3,97,0,3,2,44,51,95,8,30,102
