,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,49.0,2.0,112.0,0.0,32.0,4.0,15.0,5.0,3.0,0.0,27.0,0.0
layer_1,1.0,39.0,15.0,0.0,9.0,24.0,9.0,0.0,1.0,26.0,32.0,0.0
layer_2,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
layer_3,25.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0
layer_4,14.0,29.0,20.0,33.0,18.0,33.0,4.0,12.0,37.0,3.0,69.0,14.0
layer_5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,30.0,34.0
layer_6,2.0,8.0,32.0,45.0,18.0,4.0,1.0,0.0,28.0,10.0,1.0,6.0
layer_7,64.0,2.0,0.0,148.0,43.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0
layer_8,3.0,17.0,8.0,0.0,122.0,36.0,0.0,20.0,69.0,1.0,74.0,175.0
layer_9,0.0,52.0,1.0,0.0,3.0,133.0,4.0,10.0,83.0,0.0,2.0,253.0
layer_10,16.0,5.0,67.0,30.0,13.0,1.0,6.0,7.0,3.0,38.0,2.0,154.0
layer_11,53.0,3.0,11.0,46.0,10.0,38.0,42.0,9.0,51.0,9.0,87.0,27.0
