,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,7.0,3.0,4.0,8.0,2.0,0.0,1.0,10.0,9.0,10.0,9.0,6.0
layer_1,8.0,9.0,0.0,4.0,5.0,1.0,4.0,8.0,1.0,12.0,0.0,0.0
layer_2,3.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0
layer_3,1.0,1.0,12.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,10.0
layer_4,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
layer_5,3.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,2.0,0.0,5.0,0.0
layer_6,0.0,2.0,0.0,17.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,7.0
layer_7,0.0,0.0,1.0,12.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,11.0
layer_8,9.0,0.0,0.0,9.0,0.0,3.0,7.0,4.0,9.0,2.0,0.0,1.0
layer_9,0.0,1.0,1.0,17.0,0.0,1.0,4.0,0.0,2.0,8.0,0.0,1.0
layer_10,8.0,0.0,2.0,1.0,2.0,10.0,1.0,1.0,0.0,9.0,2.0,0.0
layer_11,14.0,13.0,0.0,9.0,12.0,7.0,0.0,0.0,4.0,10.0,9.0,11.0
