,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,16,1,60,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,21,4,0,31,2,18,0,0,0,0,0,0
layer_1,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
layer_2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,10
layer_3,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,4,0,21,0,0,0,0,0,0,10,0,0,0,15,2,2,6
layer_4,0,2,0,0,34,1,0,16,0,1,0,0,10,0,11,0,0,5,0,0,0,0,0,0,20,6,0,10,0,0,0,2
layer_5,0,0,20,2,0,0,0,0,0,0,0,0,9,11,1,7,7,0,2,0,4,0,0,0,0,2,0,0,8,32,3,3
layer_6,48,3,21,55,0,1,0,0,0,0,0,0,0,0,0,14,0,2,0,8,2,1,7,0,10,0,0,0,1,3,1,4
layer_7,10,4,0,0,17,0,0,5,0,0,0,0,0,0,0,4,27,11,0,7,0,0,0,0,0,1,0,0,0,0,0,21
layer_8,0,0,1,0,0,0,3,2,0,28,0,32,14,5,2,1,0,0,0,0,0,0,4,0,1,14,46,0,0,17,0,0
layer_9,0,0,0,10,22,19,3,13,0,0,0,3,0,22,15,4,0,0,0,0,16,0,0,2,0,0,2,0,2,3,41,1
layer_10,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,7,2,0,0
layer_11,0,0,0,0,0,0,0,0,0,27,0,19,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,1,2,15,3
layer_12,0,0,0,24,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,7,0,9,1,16,0,0,2,1,0,0,0,0
layer_13,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5,2,0,0,39,0
layer_14,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,14,11,0,0,0,0,2,1,0,0,0,0,0,0
layer_15,16,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0
