,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,33,4,45,0,0,0,25,25,17,22,8,28,0,24,47,0
layer_1,2,0,0,0,0,0,6,1,0,0,0,0,0,0,2,0
layer_2,1,4,1,0,7,4,6,0,0,0,0,1,7,24,0,0
layer_3,2,0,2,0,0,14,0,0,0,1,0,13,0,3,43,37
layer_4,6,0,2,0,0,16,0,0,53,1,2,13,0,0,0,6
layer_5,0,0,0,6,21,9,23,0,0,6,0,0,14,1,1,0
layer_6,5,0,3,0,9,15,2,0,0,2,0,7,60,0,6,48
layer_7,0,0,29,3,0,55,0,0,1,22,0,0,0,6,1,18
layer_8,57,0,8,0,1,0,0,9,4,0,2,5,23,0,0,0
layer_9,4,5,0,0,2,0,2,54,0,1,0,3,1,10,0,0
layer_10,0,4,9,9,58,45,1,2,50,2,33,0,14,0,0,6
layer_11,8,11,0,0,38,0,0,10,7,0,18,0,0,33,1,0
layer_12,16,2,20,20,27,24,0,0,0,0,0,0,4,4,0,0
layer_13,4,3,0,2,0,0,0,0,28,0,4,33,0,0,57,0
layer_14,2,2,10,0,19,0,29,3,0,0,25,69,0,0,0,0
layer_15,29,39,0,0,12,3,55,38,15,25,0,3,15,0,27,0
layer_16,54,3,14,4,26,30,0,3,0,14,0,4,0,0,4,0
layer_17,0,0,15,8,0,0,18,1,0,0,13,0,15,0,0,17
layer_18,0,3,6,7,0,2,11,16,0,37,0,38,26,0,16,15
layer_19,4,29,20,32,42,4,9,13,0,0,0,0,0,41,23,5
layer_20,46,54,19,19,11,0,1,5,1,9,3,0,2,0,3,10
layer_21,7,0,5,7,2,8,0,8,24,1,15,16,2,3,20,42
layer_22,9,37,51,36,0,4,15,0,0,42,12,1,15,15,38,44
layer_23,1,3,1,0,3,0,33,69,0,0,9,1,15,13,8,1
layer_24,0,0,55,61,23,44,15,18,0,0,0,0,0,0,7,4
layer_25,0,2,0,14,17,50,2,1,8,13,2,0,0,0,50,2
layer_26,0,1,1,5,2,2,9,1,5,41,0,5,0,22,1,1
layer_27,2,0,34,4,29,3,7,25,1,26,0,0,2,0,1,15
layer_28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_29,0,0,0,0,0,0,5,0,0,0,7,11,13,0,0,4
layer_30,0,0,0,0,0,0,13,0,0,0,3,12,0,0,1,12
layer_31,2,1,1,8,2,0,0,0,9,0,7,0,0,0,2,0
layer_32,0,0,0,0,0,0,0,0,40,0,0,2,8,0,0,0
layer_33,0,0,0,0,19,0,0,3,0,9,1,0,0,0,0,0
layer_34,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0
layer_35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
layer_36,0,0,1,0,0,2,0,0,0,0,1,0,0,0,11,0
layer_37,0,0,0,0,3,18,0,0,0,11,0,0,0,0,0,0
layer_38,0,3,0,0,6,16,0,0,0,0,0,0,0,0,9,0
layer_39,3,0,4,0,0,0,0,3,0,0,0,2,0,1,0,0
layer_40,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0
layer_41,1,1,0,0,2,0,0,0,0,0,10,0,0,0,0,0
