,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,199.0,7.0,215.0,33.0,119.0,6.0,2.0,528.0,490.0,1.0,149.0,4.0
layer_1,19.0,43.0,51.0,7.0,449.0,22.0,34.0,0.0,1.0,55.0,92.0,50.0
layer_2,7.0,0.0,594.0,16.0,0.0,47.0,0.0,137.0,32.0,38.0,5.0,27.0
layer_3,839.0,0.0,215.0,460.0,17.0,0.0,2.0,0.0,4.0,371.0,3.0,0.0
layer_4,46.0,729.0,9.0,1251.0,7.0,13.0,50.0,174.0,17.0,19.0,97.0,150.0
layer_5,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,669.0,58.0
layer_6,0.0,519.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,831.0,317.0,20.0
layer_7,147.0,104.0,0.0,18.0,31.0,1.0,2.0,75.0,0.0,0.0,10.0,3.0
layer_8,0.0,0.0,7.0,0.0,767.0,81.0,9.0,0.0,1195.0,0.0,71.0,28.0
layer_9,0.0,3.0,4.0,1.0,0.0,2.0,36.0,2.0,20.0,0.0,0.0,2.0
layer_10,0.0,0.0,1250.0,3.0,148.0,241.0,3.0,0.0,28.0,1042.0,32.0,203.0
layer_11,234.0,430.0,432.0,47.0,12.0,25.0,51.0,4.0,39.0,1.0,218.0,927.0
