,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,16,17,9,44,41,3,20,24,8,8,8,2
layer_1,29,9,23,3,3,11,9,5,3,3,56,3
layer_2,5,3,36,20,17,30,2,39,9,72,45,3
layer_3,3,5,16,7,3,3,31,52,4,21,3,26
layer_4,4,38,3,45,3,7,4,27,3,21,3,39
layer_5,3,3,8,6,4,3,4,7,3,3,14,3
layer_6,29,4,3,3,5,3,3,7,14,3,3,5
layer_7,8,3,3,4,4,7,3,3,20,3,3,3
layer_8,3,3,3,3,4,16,3,4,8,3,3,3
layer_9,4,3,3,6,3,6,3,3,4,3,4,3
layer_10,3,3,3,3,3,6,3,3,3,6,3,4
layer_11,4,3,3,4,3,3,3,3,35,3,4,3
