,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,91,1,252,88,4,0,115,66,10,352,266,48
layer_1,231,107,22,75,3,39,58,129,3,287,1,2
layer_2,7,5,136,9,4,0,203,10,3,14,29,6
layer_3,5,12,40,0,6,8,2,0,4,1,19,98
layer_4,13,44,4,1,11,0,45,0,107,1,0,0
layer_5,26,14,0,6,241,1,0,358,7,1,2,0
layer_6,1,71,13,271,0,0,14,19,186,16,20,275
layer_7,43,9,12,15,4,123,34,15,58,0,4,239
layer_8,213,23,8,48,58,237,331,213,313,0,17,53
layer_9,1,0,114,187,2,2,15,4,75,95,0,10
layer_10,16,0,88,35,16,169,3,86,2,116,118,32
layer_11,308,73,0,13,128,85,2,48,155,122,108,307
