,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,67,0,104,89,0,0,0,0,0,0,94,0,0,4,48,105
layer_1,7,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0
layer_3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,8,0,0,0,1
layer_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
layer_5,7,1,19,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
layer_6,0,0,0,0,0,0,1,4,0,0,0,0,0,81,0,2,0,0,0,0,1,3,0,0,0,0,0,0,5,1,0,0
layer_7,8,0,0,0,0,0,0,0,8,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
layer_8,0,0,1,0,1,0,0,0,0,14,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
layer_9,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
layer_10,0,0,0,1,0,5,0,17,0,0,1,0,11,0,21,25,0,0,0,50,0,0,1,0,1,0,0,0,9,1,1,0
layer_11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,4,0,0,0,2,0,1,0
layer_12,35,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,3,1,0,0,0,0,0,45
layer_13,0,13,40,0,18,0,1,0,0,13,1,0,0,1,0,63,1,0,10,0,0,0,0,5,0,0,2,7,0,0,9,9
layer_14,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,14,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0
layer_15,1,0,0,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
layer_16,4,0,0,0,0,0,5,0,9,2,5,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,10,2,0,0,0,0
layer_17,0,0,0,0,39,6,5,0,0,0,0,49,2,0,2,1,0,2,19,0,29,2,54,8,0,0,0,0,0,1,0,0
layer_18,0,0,0,0,0,174,0,45,14,0,3,0,0,0,0,0,14,14,0,2,0,0,0,0,0,1,0,0,0,0,0,1
layer_19,0,53,1,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,13,10,0,1,0,4,1,0,0,2,7
layer_20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
layer_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,7,0,0,0,1,1,0,0,5,0,12,0
layer_22,0,0,0,0,0,0,0,1,0,2,0,0,3,0,2,1,0,0,0,0,35,0,10,2,0,0,0,8,0,0,0,0
layer_23,1,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,3,7,4,4,0,4,3,0,12,1,0,0,0,0,0,3
layer_24,13,75,4,19,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
layer_25,3,0,0,0,0,2,1,0,0,6,0,0,0,0,0,1,0,0,0,5,0,0,0,7,3,0,4,0,0,0,0,0
layer_26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,0,4,0,0,1,0,0,0,0,0
layer_27,0,0,0,2,0,1,0,1,0,1,0,2,0,32,0,14,0,0,0,0,1,0,0,3,0,5,0,0,0,0,0,0
layer_28,0,0,0,0,9,1,13,0,4,1,9,0,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,19,0
layer_29,0,0,0,0,7,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10,2,3,10,1,0,0
layer_30,0,0,0,0,0,0,0,1,0,0,0,0,105,0,2,0,0,1,0,4,0,0,0,10,0,0,0,0,0,1,0,0
layer_31,19,76,8,0,0,0,0,0,14,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5,5,7,0,0,0,0,0
