,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,18,0,144,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,41,26,0,0,0,47,0,0,0,0,0,0
layer_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_3,0,0,1,0,0,0,0,1,0,0,0,0,3,0,2,20,59,1,0,0,0,0,0,0,0,0,0,0,30,1,83,23
layer_4,0,0,0,0,4,0,11,45,2,1,0,0,4,21,0,15,0,6,0,0,0,0,0,20,2,0,0,2,0,0,0,1
layer_5,0,0,0,2,3,0,0,0,0,0,0,0,26,5,0,2,13,40,0,0,1,0,0,0,0,1,0,0,0,2,1,3
layer_6,49,33,25,46,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,8,0,1,1,0,2,0,1,0,0,47,13,120
layer_7,4,1,0,0,35,0,0,0,0,0,0,0,0,2,44,6,45,18,0,0,0,0,0,0,0,5,7,1,0,0,0,23
layer_8,2,1,2,0,0,0,1,3,0,19,0,92,7,33,1,5,0,0,0,0,0,0,9,0,0,16,101,0,0,116,0,1
layer_9,2,0,0,1,47,69,1,7,0,0,0,7,0,38,8,5,0,0,0,0,2,0,0,0,0,0,40,0,12,50,2,0
layer_10,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0
layer_11,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,135,0,14,0,0,0,0,0,0,0,0,0,0,1,0
layer_12,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,1,0,0,0,0,0
layer_13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
layer_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
