,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,29,26,0,0,36,11,15,16,87,19,85,37
layer_1,16,58,6,2,0,32,0,8,0,0,0,0
layer_2,81,4,0,0,17,0,0,5,0,81,23,19
layer_3,0,4,6,84,9,0,1,0,2,38,2,0
layer_4,10,9,0,0,6,52,3,0,4,0,0,25
layer_5,95,0,0,0,0,0,0,0,10,78,0,0
layer_6,0,0,0,0,0,2,17,0,0,0,0,0
layer_7,0,4,15,0,0,17,0,0,0,0,111,0
layer_8,0,0,1,0,0,12,0,2,0,1,0,0
layer_9,0,0,1,0,0,1,0,8,6,0,0,0
layer_10,4,1,14,0,0,0,0,0,1,0,8,0
layer_11,0,0,2,0,0,3,0,0,9,1,0,0
