,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,7,0,1,0,1,0,3,2,3,11,3,6,0,1,1,0
layer_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_4,2,0,0,0,1,7,0,0,0,0,4,4,0,0,0,0
layer_5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
layer_6,0,0,0,2,0,1,0,0,2,0,0,2,0,0,0,1
layer_7,0,0,0,1,0,0,0,4,1,0,0,0,4,0,1,0
layer_8,0,0,0,0,1,0,9,0,3,0,3,0,1,0,0,0
layer_9,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0
layer_10,0,0,2,0,1,3,0,0,0,0,0,0,1,1,0,0
layer_11,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
layer_12,0,0,1,5,0,2,1,0,0,2,0,0,2,0,0,1
layer_13,0,0,2,0,0,0,0,0,0,1,1,0,0,1,6,1
layer_14,0,0,1,7,0,0,1,0,0,0,0,1,0,0,0,1
layer_15,0,1,0,0,4,2,1,3,7,9,0,1,2,2,4,5
layer_16,1,2,0,6,1,0,1,1,1,1,1,2,0,0,1,0
layer_17,0,0,3,1,0,0,4,0,0,0,1,1,1,5,0,1
layer_18,0,0,2,6,0,1,6,5,0,5,1,2,6,8,3,8
layer_19,2,4,6,4,2,2,1,5,0,0,0,0,5,0,1,1
layer_20,1,3,7,8,1,0,0,0,0,1,1,0,0,0,1,7
layer_21,2,0,0,2,1,0,0,4,0,1,6,7,1,2,0,1
layer_22,6,7,0,5,0,1,2,0,8,2,0,1,4,9,6,7
layer_23,0,5,0,0,1,1,3,2,0,0,0,0,8,7,1,2
layer_24,0,0,1,1,7,6,1,2,0,0,0,6,0,0,1,0
layer_25,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
layer_26,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
layer_27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
layer_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4
layer_30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
layer_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_34,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0
layer_35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
layer_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_38,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
layer_39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
layer_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
