,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,104.0,11.0,150.0,1.0,138.0,143.0,34.0,1.0,80.0,161.0,138.0,101.0
layer_1,0.0,0.0,0.0,1.0,0.0,35.0,0.0,1.0,21.0,0.0,0.0,125.0
layer_2,10.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
layer_3,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_4,4.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0
layer_5,20.0,0.0,114.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
layer_6,47.0,0.0,0.0,6.0,0.0,304.0,1.0,0.0,0.0,0.0,0.0,0.0
layer_7,16.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
layer_8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,121.0,0.0,3.0,39.0
layer_9,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_10,0.0,0.0,0.0,0.0,11.0,10.0,0.0,13.0,1.0,0.0,0.0,0.0
layer_11,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
