,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,324.0,8.0,271.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,176.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,109.0,65.0,35.0,11.0,11.0,0.0,0.0,0.0,0.0
layer_1,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,3.0,2.0,34.0,0.0,0.0,1.0,0.0,1.0,60.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0
layer_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_3,0.0,0.0,0.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
layer_4,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
layer_5,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,1.0,17.0,108.0,3.0,14.0,0.0,1.0,35.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,3.0,5.0,0.0,0.0
layer_7,0.0,5.0,239.0,0.0,2.0,2.0,0.0,1.0,12.0,9.0,53.0,32.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,3.0,2.0,0.0
layer_8,3.0,0.0,0.0,2.0,9.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,8.0,7.0,0.0,17.0,1.0,21.0,3.0,14.0,1.0,10.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,59.0
layer_9,0.0,23.0,2.0,8.0,0.0,0.0,0.0,0.0,25.0,262.0,39.0,161.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0
