,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,3,2,0,2,1,1,1,1,0,0,0,0,0,0,1,0
layer_1,3,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0
layer_2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
layer_3,3,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0
layer_4,3,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0
layer_5,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1
layer_6,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
layer_7,3,0,1,1,0,3,1,0,3,1,0,1,0,0,0,0
layer_8,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
layer_9,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0
layer_10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_11,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
layer_12,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
layer_13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
layer_15,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0
layer_16,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
layer_17,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
layer_18,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0
layer_19,2,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0
layer_20,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0
layer_21,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_23,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
