,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,16.0,9.0,8.0,23.0,29.0,3.0,9.0,26.0,10.0,7.0,8.0,6.0
layer_1,26.0,22.0,22.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,20.0,4.0
layer_2,14.0,1.0,24.0,20.0,2.0,24.0,4.0,18.0,21.0,33.0,28.0,1.0
layer_3,1.0,2.0,20.0,4.0,1.0,1.0,26.0,32.0,17.0,2.0,1.0,9.0
layer_4,2.0,2.0,1.0,10.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,24.0
layer_5,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
layer_6,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0
layer_7,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
layer_8,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0
layer_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
layer_10,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0
layer_11,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
