,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,349.0,412.0,0.0,0.0,0.0,0.0,1.0,0.0,131.0,0.0,0.0,0.0,208.0,47.0
layer_1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,4.0,0.0,0.0,17.0
layer_4,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
layer_5,0.0,13.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0
layer_6,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0
layer_7,10.0,0.0,0.0,0.0,0.0,26.0,4.0,5.0,3.0,6.0,5.0,6.0,0.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0
layer_8,0.0,21.0,2.0,3.0,9.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0
layer_9,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0,12.0
