,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,183.0,7.0,540.0,52.0,91.0,0.0,1.0,541.0,159.0,93.0,37.0,55.0
layer_1,92.0,82.0,377.0,95.0,413.0,82.0,105.0,1.0,111.0,313.0,233.0,123.0
layer_2,40.0,0.0,516.0,12.0,2.0,106.0,0.0,60.0,15.0,200.0,20.0,10.0
layer_3,524.0,0.0,139.0,16.0,66.0,1.0,6.0,79.0,0.0,143.0,4.0,24.0
layer_4,321.0,599.0,0.0,43.0,42.0,19.0,218.0,252.0,158.0,168.0,35.0,207.0
layer_5,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,83.0,8.0
layer_6,0.0,288.0,60.0,11.0,8.0,2.0,0.0,0.0,72.0,531.0,80.0,5.0
layer_7,15.0,200.0,1.0,30.0,8.0,0.0,2.0,12.0,0.0,6.0,16.0,43.0
layer_8,0.0,2.0,1.0,0.0,336.0,24.0,29.0,8.0,616.0,19.0,160.0,80.0
layer_9,0.0,5.0,0.0,2.0,0.0,257.0,158.0,180.0,43.0,3.0,0.0,14.0
layer_10,167.0,4.0,598.0,19.0,10.0,232.0,13.0,2.0,309.0,388.0,237.0,100.0
layer_11,83.0,92.0,419.0,71.0,359.0,72.0,89.0,12.0,331.0,6.0,160.0,630.0
