,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,67,25,53,136,25,30,185,42,23,59,62,40
layer_1,0,2,112,0,91,17,3,32,0,0,2,0
layer_2,0,48,39,26,1,62,15,104,0,0,0,71
layer_3,0,28,0,82,53,2,0,3,25,8,68,1
layer_4,0,0,13,27,92,0,1,0,72,0,159,0
layer_5,2,7,5,3,1,3,70,12,54,0,112,0
layer_6,6,0,0,32,14,0,3,50,7,123,100,2
layer_7,0,1,40,44,0,12,0,0,1,0,26,6
layer_8,0,3,2,45,1,0,17,0,0,1,0,0
layer_9,0,0,2,0,0,0,0,4,3,1,18,0
layer_10,33,0,0,18,0,0,0,0,0,0,2,1
layer_11,0,72,0,88,0,0,0,0,66,0,58,102
