,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,12.0,4.0,94.0,4.0,219.0,0.0,7.0,0.0,4.0,3.0,80.0,16.0,7.0,3.0,60.0,31.0,0.0,4.0,2.0,0.0,4.0,4.0,1.0,30.0
layer_1,4.0,14.0,0.0,0.0,58.0,0.0,2.0,2.0,129.0,4.0,0.0,108.0,76.0,3.0,78.0,88.0,1.0,23.0,14.0,1.0,18.0,0.0,0.0,71.0
layer_2,2.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,106.0,0.0,1.0,2.0,0.0,4.0,11.0,19.0,3.0,11.0,3.0
layer_3,0.0,1.0,0.0,59.0,0.0,3.0,2.0,51.0,1.0,4.0,3.0,81.0,0.0,16.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
layer_4,0.0,4.0,0.0,33.0,7.0,90.0,1.0,51.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,38.0,2.0,150.0,37.0,23.0,0.0
layer_5,2.0,137.0,18.0,4.0,8.0,19.0,21.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,126.0,5.0,6.0,0.0,0.0,3.0,7.0,13.0
layer_6,75.0,12.0,1.0,77.0,0.0,0.0,14.0,87.0,66.0,2.0,1.0,0.0,1.0,20.0,0.0,85.0,2.0,0.0,7.0,10.0,4.0,19.0,54.0,7.0
layer_7,242.0,0.0,0.0,6.0,0.0,39.0,4.0,0.0,0.0,0.0,0.0,41.0,11.0,20.0,0.0,38.0,17.0,0.0,0.0,0.0,8.0,59.0,0.0,0.0
layer_8,0.0,66.0,0.0,0.0,68.0,0.0,13.0,0.0,9.0,4.0,70.0,0.0,5.0,9.0,0.0,0.0,0.0,25.0,4.0,1.0,0.0,11.0,3.0,0.0
layer_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,18.0,59.0,11.0,0.0,0.0,7.0,23.0,1.0,22.0
layer_10,6.0,19.0,2.0,16.0,2.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,11.0,71.0
layer_11,1.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_13,7.0,1.0,0.0,1.0,68.0,1.0,1.0,5.0,30.0,138.0,4.0,168.0,33.0,24.0,43.0,6.0,0.0,19.0,3.0,1.0,19.0,0.0,0.0,8.0
layer_14,31.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,1.0,0.0,3.0,6.0,41.0,5.0,3.0,95.0
layer_15,0.0,0.0,4.0,61.0,0.0,10.0,6.0,81.0,0.0,10.0,0.0,131.0,0.0,9.0,4.0,2.0,61.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0
layer_16,0.0,0.0,0.0,10.0,0.0,83.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,3.0,194.0,3.0,54.0,0.0
layer_17,1.0,85.0,33.0,0.0,3.0,7.0,20.0,2.0,5.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,170.0,0.0,2.0,0.0,0.0,3.0,3.0,4.0
layer_18,32.0,6.0,2.0,75.0,0.0,0.0,14.0,14.0,78.0,1.0,0.0,0.0,0.0,6.0,0.0,92.0,1.0,0.0,0.0,0.0,7.0,4.0,5.0,0.0
layer_19,220.0,0.0,2.0,8.0,1.0,55.0,3.0,1.0,0.0,1.0,1.0,36.0,3.0,12.0,0.0,15.0,1.0,0.0,3.0,0.0,7.0,10.0,0.0,0.0
layer_20,0.0,5.0,0.0,5.0,69.0,0.0,19.0,0.0,0.0,0.0,23.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,2.0,0.0,0.0
layer_21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,6.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0
layer_22,0.0,0.0,3.0,8.0,1.0,6.0,24.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,25.0,1.0,0.0,1.0,0.0,8.0,0.0,22.0,13.0
layer_23,20.0,34.0,70.0,19.0,47.0,3.0,1.0,20.0,13.0,6.0,1.0,0.0,38.0,40.0,1.0,43.0,8.0,20.0,3.0,55.0,0.0,5.0,2.0,0.0
