,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0,0,225,1,395,0,0,0,0,0,3,0,13,0,8,1,25,8,7,0,0,11,0,3
layer_1,19,2,0,9,60,2,3,2,26,2,4,2,5,25,5,22,36,332,3,31,0,1,2,1
layer_2,2,16,0,1,7,0,1,0,0,4,1,1,2,2,0,0,2,20,1,1,2,1,0,0
layer_3,3,1,0,11,2,1,1,5,1,0,0,4,0,0,1,5,5,2,0,0,3,2,0,13
layer_4,0,2,4,4,63,7,0,3,0,14,0,5,0,2,29,1,0,0,113,5,168,3,2,0
layer_5,0,2,2,4,8,150,0,3,1,6,0,0,0,3,0,0,3,21,7,2,0,2,2,65
layer_6,30,26,1,52,0,0,1,4,150,1,3,0,3,0,37,7,1,3,3,26,15,19,2,4
layer_7,103,1,0,8,0,1,14,0,0,0,0,3,7,1,13,1,6,0,1,0,3,33,25,11
layer_8,0,8,0,2,1,1,4,3,30,49,12,0,8,0,0,1,2,1,2,6,1,0,44,0
layer_9,0,3,7,0,0,0,3,11,1,5,0,0,10,0,2,2,2,0,12,1,26,0,0,64
layer_10,0,4,5,1,0,1,0,0,6,7,0,0,0,1,0,0,12,1,1,0,1,5,1,3
layer_11,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
layer_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_13,38,5,2,20,92,4,0,0,11,0,1,5,19,48,4,9,33,156,15,17,0,4,8,5
layer_14,11,9,0,0,2,0,11,0,1,16,0,0,12,3,1,0,3,36,3,0,0,5,1,1
layer_15,1,4,0,118,4,1,3,16,1,0,0,10,0,0,3,9,14,0,0,0,2,11,0,8
layer_16,0,1,8,1,33,19,3,3,3,7,0,10,2,2,16,0,0,0,32,15,173,7,3,0
layer_17,0,0,2,7,5,104,5,3,0,7,0,3,0,3,1,0,4,34,16,15,0,7,3,53
layer_18,22,22,6,34,1,0,0,9,263,0,4,3,4,0,40,4,0,3,2,6,12,26,0,7
layer_19,76,1,0,11,0,2,9,0,1,0,1,5,14,9,11,0,3,0,8,1,2,8,17,10
layer_20,0,0,0,16,2,0,7,0,11,4,3,0,0,0,0,0,0,0,0,6,1,1,6,0
layer_21,1,0,4,0,0,0,11,2,0,2,0,0,9,0,1,0,0,0,1,0,1,1,0,12
layer_22,0,1,3,2,1,5,1,0,3,3,0,0,0,0,0,4,6,1,0,0,0,14,6,1
layer_23,17,39,17,1,31,12,28,199,18,13,1,3,1,24,55,14,20,18,4,38,23,19,3,28
