,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,25.0,19.0,62.0,15.0,165.0,15.0,20.0,10.0,16.0,16.0,63.0,29.0,17.0,54.0,41.0,98.0,0.0,18.0,8.0,14.0,9.0,8.0,10.0,16.0
layer_1,6.0,61.0,0.0,0.0,68.0,1.0,36.0,37.0,149.0,44.0,2.0,96.0,67.0,44.0,32.0,59.0,6.0,9.0,41.0,9.0,75.0,0.0,5.0,102.0
layer_2,39.0,7.0,6.0,0.0,32.0,0.0,31.0,0.0,0.0,1.0,5.0,4.0,1.0,92.0,0.0,0.0,8.0,0.0,14.0,38.0,55.0,0.0,2.0,39.0
layer_3,0.0,0.0,0.0,37.0,1.0,25.0,7.0,80.0,34.0,30.0,0.0,12.0,0.0,6.0,0.0,1.0,89.0,37.0,0.0,10.0,0.0,0.0,0.0,39.0
layer_4,0.0,25.0,0.0,31.0,3.0,54.0,1.0,35.0,0.0,13.0,0.0,71.0,0.0,4.0,1.0,1.0,62.0,0.0,11.0,1.0,135.0,3.0,43.0,0.0
layer_5,13.0,48.0,7.0,4.0,93.0,37.0,30.0,1.0,6.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,63.0,4.0,6.0,0.0,0.0,21.0,40.0,5.0
layer_6,68.0,0.0,35.0,35.0,0.0,0.0,4.0,37.0,60.0,2.0,4.0,0.0,2.0,52.0,0.0,5.0,0.0,2.0,5.0,15.0,0.0,7.0,81.0,0.0
layer_7,154.0,0.0,1.0,3.0,2.0,19.0,1.0,1.0,0.0,0.0,0.0,30.0,3.0,8.0,1.0,13.0,33.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0
layer_8,2.0,2.0,0.0,0.0,68.0,1.0,0.0,1.0,8.0,13.0,91.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,11.0,6.0,0.0,17.0,5.0,0.0
layer_9,6.0,1.0,0.0,1.0,12.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,12.0,36.0,17.0,4.0,0.0,16.0,7.0,0.0,5.0
layer_10,5.0,28.0,0.0,22.0,4.0,3.0,0.0,1.0,9.0,11.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,23.0
layer_11,6.0,0.0,1.0,22.0,2.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_12,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_13,13.0,32.0,0.0,0.0,54.0,1.0,2.0,27.0,45.0,42.0,8.0,101.0,35.0,8.0,2.0,18.0,4.0,15.0,33.0,6.0,15.0,5.0,0.0,67.0
layer_14,54.0,5.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1.0,57.0,0.0,5.0,2.0,1.0,15.0,1.0,68.0,6.0,8.0,17.0
layer_15,0.0,1.0,2.0,59.0,1.0,7.0,11.0,30.0,3.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,57.0,27.0,0.0,3.0,0.0,1.0,0.0,1.0
layer_16,1.0,12.0,1.0,4.0,0.0,14.0,0.0,14.0,1.0,2.0,0.0,19.0,0.0,5.0,0.0,0.0,15.0,0.0,2.0,0.0,104.0,3.0,27.0,1.0
layer_17,23.0,20.0,6.0,2.0,31.0,12.0,28.0,1.0,2.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,3.0,1.0,0.0,17.0,9.0,1.0
layer_18,42.0,2.0,27.0,8.0,0.0,0.0,6.0,23.0,59.0,2.0,3.0,0.0,2.0,11.0,2.0,8.0,0.0,1.0,6.0,1.0,0.0,10.0,36.0,0.0
layer_19,136.0,0.0,1.0,13.0,5.0,15.0,2.0,8.0,0.0,0.0,0.0,62.0,5.0,18.0,1.0,16.0,4.0,1.0,0.0,0.0,22.0,2.0,0.0,3.0
layer_20,1.0,2.0,0.0,5.0,66.0,0.0,0.0,2.0,6.0,9.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,22.0,6.0,1.0,11.0,8.0,1.0
layer_21,1.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,24.0,24.0,16.0,1.0,0.0,5.0,6.0,0.0,2.0
layer_22,2.0,28.0,12.0,16.0,4.0,11.0,2.0,1.0,12.0,1.0,26.0,10.0,2.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,16.0,3.0,7.0,14.0
layer_23,104.0,39.0,70.0,83.0,53.0,12.0,3.0,15.0,52.0,34.0,2.0,4.0,74.0,32.0,8.0,58.0,4.0,48.0,13.0,42.0,5.0,9.0,4.0,12.0
