,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,14.0,33.0,97.0,79.0,17.0,0.0,96.0,4.0,3.0,50.0,105.0,3.0
layer_1,104.0,42.0,1.0,1.0,0.0,38.0,20.0,22.0,0.0,118.0,0.0,1.0
layer_2,4.0,0.0,75.0,1.0,0.0,0.0,14.0,0.0,0.0,125.0,6.0,0.0
layer_3,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,41.0
layer_4,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
layer_5,18.0,3.0,0.0,10.0,1.0,2.0,0.0,126.0,1.0,0.0,0.0,0.0
layer_6,0.0,23.0,35.0,102.0,0.0,0.0,1.0,2.0,28.0,1.0,16.0,0.0
layer_7,0.0,11.0,0.0,64.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,17.0
layer_8,4.0,14.0,0.0,11.0,0.0,0.0,65.0,13.0,16.0,2.0,0.0,6.0
layer_9,0.0,0.0,7.0,124.0,0.0,0.0,3.0,0.0,27.0,7.0,0.0,0.0
layer_10,52.0,0.0,0.0,0.0,3.0,46.0,1.0,1.0,0.0,84.0,1.0,0.0
layer_11,119.0,66.0,0.0,101.0,11.0,4.0,0.0,2.0,0.0,5.0,18.0,105.0
