,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,12,4,91,4,148,0,7,0,4,3,79,16,7,3,59,26,0,4,2,0,4,4,1,27
layer_1,4,14,0,0,55,0,2,2,129,4,0,108,76,3,78,88,1,23,14,1,17,0,0,71
layer_2,2,0,0,0,19,0,6,0,0,0,0,1,0,106,0,1,2,0,4,11,19,3,11,3
layer_3,0,1,0,57,0,3,2,51,1,4,3,81,0,16,1,1,37,0,0,0,0,0,0,3
layer_4,0,4,0,33,7,90,1,51,0,15,0,1,0,0,0,0,58,0,38,2,136,37,23,0
layer_5,2,134,18,4,8,19,21,7,1,0,0,0,4,0,0,0,126,5,6,0,0,3,7,13
layer_6,73,12,1,77,0,0,14,87,66,2,1,0,1,20,0,85,2,0,7,10,4,19,54,7
layer_7,182,0,0,6,0,39,4,0,0,0,0,41,11,20,0,38,16,0,0,0,8,59,0,0
layer_8,0,66,0,0,68,0,13,0,9,4,70,0,5,9,0,0,0,25,4,1,0,11,3,0
layer_9,0,0,0,0,0,0,0,11,1,2,0,0,0,2,4,18,59,11,0,0,7,23,1,22
layer_10,6,19,2,16,2,1,1,1,0,2,6,0,1,1,0,0,0,0,1,0,125,0,11,70
layer_11,1,0,0,20,10,0,0,0,2,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0
layer_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_13,7,1,0,1,62,1,1,5,29,135,4,165,33,24,43,6,0,19,3,1,19,0,0,8
layer_14,31,0,0,0,2,0,8,0,0,1,0,0,0,190,0,0,1,0,3,6,41,5,3,95
layer_15,0,0,4,61,0,10,6,81,0,10,0,131,0,9,4,2,61,15,0,0,2,0,0,2
layer_16,0,0,0,10,0,81,0,1,3,6,0,1,0,0,0,1,8,0,2,3,186,3,54,0
layer_17,1,84,33,0,3,7,20,2,5,0,0,6,1,0,1,0,170,0,2,0,0,3,3,4
layer_18,32,6,2,75,0,0,14,14,78,1,0,0,0,6,0,92,1,0,0,0,7,4,5,0
layer_19,188,0,2,8,1,55,3,1,0,1,1,36,3,12,0,15,1,0,3,0,7,10,0,0
layer_20,0,4,0,5,66,0,17,0,0,0,23,0,12,0,0,0,0,13,4,0,0,2,0,0
layer_21,0,0,0,0,0,1,0,14,0,4,1,0,1,0,1,6,7,0,3,0,0,2,0,4
layer_22,0,0,3,7,1,6,24,0,3,0,4,2,1,0,1,25,1,0,1,0,8,0,22,13
layer_23,20,32,65,19,26,1,1,2,5,6,0,0,14,0,0,37,8,1,0,24,0,5,0,0
