,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,38,0,8,0,0,0,0,0,0,0,0,20,0,0,0,1,0,3,0,0,104,82,0,23,0,155,0,0,0,0,0,0
layer_1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
layer_2,1,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
layer_3,0,0,0,0,1,5,0,4,0,0,1,0,2,25,2,22,5,1,0,0,0,0,7,0,5,3,0,0,51,0,4,8
layer_4,0,0,0,0,17,0,5,7,22,1,1,0,1,12,0,2,0,16,0,0,0,0,0,47,10,0,0,3,0,0,0,4
layer_5,0,3,8,18,4,0,2,0,0,0,0,0,4,13,6,2,59,12,36,0,2,0,7,1,0,10,0,0,0,20,2,4
layer_6,11,56,3,40,0,4,0,8,0,0,0,0,2,0,3,0,3,4,9,30,1,17,5,0,10,5,0,0,6,15,4,30
layer_7,10,2,14,1,11,1,1,0,0,0,0,0,0,1,13,29,91,87,1,1,0,0,0,2,2,1,6,2,1,0,0,40
layer_8,2,1,2,0,3,2,5,4,4,10,2,121,81,30,6,9,0,0,0,0,0,0,11,1,2,98,12,0,0,110,0,0
layer_9,8,0,2,14,31,17,0,26,0,0,0,10,0,58,24,17,1,0,2,10,6,1,0,12,0,1,54,0,3,14,8,3
layer_10,0,0,0,0,0,7,0,25,0,5,0,2,0,0,0,1,5,0,10,0,0,1,0,0,0,0,0,0,3,26,0,0
layer_11,1,0,0,1,0,1,0,1,0,3,1,0,0,0,0,0,0,6,0,1,0,0,0,2,0,1,0,0,11,0,1,10
layer_12,0,0,0,0,0,0,0,53,20,1,0,1,0,1,0,0,0,1,0,4,0,43,0,20,0,0,1,0,0,0,0,0
layer_13,0,0,0,0,13,0,0,0,0,0,0,12,0,1,0,1,1,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0
layer_14,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,0,9,110,0,0,0,0,0,0,0,0,4,0,0,0,0
layer_15,22,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,51,0,0,0,0,0
