,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,3,0,17,0,2,3,1,26,14,0,5,0
layer_1,0,9,26,0,13,1,3,0,0,13,4,5
layer_2,1,0,38,0,1,2,0,15,2,2,0,0
layer_3,31,0,6,13,0,0,0,0,0,10,0,7
layer_4,26,27,0,38,15,7,23,13,16,9,14,5
layer_5,0,0,0,0,0,0,0,0,0,0,21,8
layer_6,0,3,2,32,1,0,0,0,15,40,24,3
layer_7,0,3,0,76,1,26,1,0,0,0,0,2
layer_8,0,5,0,0,32,5,0,6,8,4,38,3
layer_9,0,36,0,1,2,29,2,0,6,0,0,88
layer_10,1,0,29,26,0,1,11,1,21,20,1,21
layer_11,5,25,20,0,27,0,0,0,37,0,20,36
